Variable,Importance_Selectkbest,Importance_ElasticNet,Importance_XGBoost,Importance_RandomForest,Suma_Importances,Total_imp
Educacion_Deserción_Secundaria,2.0940208739584374e-09,0.0004963704004623283,3.0799434e-05,0.0012485778900982309,0.0017757498187524912,0.00044393744671234804
Educacion_Deserción_Media,0.0004162655153632213,0.0016007810714235072,0.0001610159,0.0018404235444325165,0.0040184860254832274,0.0010046214883217895
Educacion_Aprobación_Transición,0.0012065450222468544,4.952152460089872e-05,0.0006418844,0.0011169810085890082,0.003014931954083414,0.0007537329749792961
Educacion_Aprobación_Media,0.0005419251573917145,0.0008639038390815835,0.0020233307,0.0013466763936058907,0.004775836046890783,0.0011939589902720431
Educacion_Reprobación_Transición,0.0014756753277900918,0.0006680049387247451,0.00040166915,0.0007639121514904257,0.0033092615707847675,0.0008273153778326539
Educacion_Reprobación_Media,0.00072006587430847,0.0005835135935079392,0.0016227129,0.0011665847627288027,0.0040928771686602125,0.001023219273781908
Educacion_Repitencia_Transición,2.8095879500202567e-05,0.0020105576277969378,0.00060514326,0.0006009495131235015,0.0032447462778374264,0.0008111865548855888
Educacion_Repitencia_Primaria,0.0004507638780128727,0.0003527482370237218,0.001137325,0.0009548437007048839,0.002895680773849844,0.0007239201804565198
Educacion_Repitencia_Media,0.000526112034880826,0.0009210833528302563,0.001529507,0.0008864662961987971,0.0038631686736646156,0.0009657921510647439
Educacion_Cobertura_Neta_Transición.1,0.0031344357905766685,0.0026958158412905596,0.00091643113,0.001532053219476487,0.00827873598544472,0.002069683959177263
Educacion_Cobertura_Bruta_Transición.1,0.0025544939368516485,0.0005910968303575426,0.0022283732,0.0011557612215863371,0.006529725184771547,0.0016324312668646466
Educacion_Cobertura_Bruta_Primaria.1,0.001389328126618307,0.001086677219216815,0.0017968927,0.0013794787239860891,0.005652376797546418,0.0014130941739989719
Educacion_Cobertura_Bruta_Secundaria.1,0.000209667687375766,0.0009696978870990941,0.0006692412,0.0015613777762319967,0.0034099845350755867,0.0008524961184529619
Educacion_Tamaño_Promedio_De_Grupo.1,0.0007017737838134101,0.0024095887362676027,0.00077580096,0.0012012667574542175,0.005088430237208009,0.0012721075364473338
Educacion_Sedes_Conectadas_A_Internet.1,0.0001028057268259307,0.0005492009648681951,0.0006508974,0.0010824675151021423,0.002385371596074084,0.0005963428883046319
Educacion_Deserción_Transición.1,0.000159853022321884,1.5127397566208884e-05,0.00053388264,0.0007900459848767806,0.0014989090497236675,0.0003747272556985716
Educacion_Deserción_Secundaria.1,0.0005289366513389232,5.486810952351444e-05,0.0027953433,0.0016908904718145545,0.005070038519966135,0.0012675096072194715
Educacion_Deserción_Media.1,2.1237162507329777e-08,0.0016471685173418018,0.00036100496,0.0013043445687675043,0.0033125392839950347,0.0008281348061204988
Educacion_Aprobación_Transición.1,0.0014155564636548009,0.00023824288890011725,0.00054797425,0.0009855719941408469,0.003187345600700422,0.0007968363858591527
Educacion_Aprobación_Media.1,0.00013188601672245592,0.0013591446578994598,0.00011182407,0.0010320565603870754,0.002634911303890097,0.0006587278141378283
Educacion_Reprobación_Transición.1,1.7929824666805066e-06,0.0003112100284486226,0.0,0.0006510293715797022,0.0009640323824950054,0.00024100809129380291
Educacion_Reprobación_Media.1,0.001207349061378558,0.002413459158469315,0.00039641155,0.0012505385935623267,0.0052677583592176955,0.0013169395661443038
Educacion_Repitencia.1,0.0038390401001937966,0.0022833771160295758,0.00043584668,0.0010196860305504382,0.007577949929877401,0.001894487448433012
Educacion_Repitencia_Transición.1,0.0016079354541669126,0.0008127484255762465,0.004356028,0.0006809987667516629,0.007457710692953781,0.001864427639742161
Educacion_Repitencia_Primaria.1,0.003088760358639683,0.0029973658794646323,0.0034173364,0.0015636518699181702,0.01106711448999432,0.00276677857279067
Educacion_Repitencia_Secundaria.1,0.0017276320891680386,0.0016285199325443813,0.0011543232,0.0009085779511154507,0.005419053197737474,0.001354763275094708
Educacion_Repitencia_Media.1,0.000506031749880801,0.0016109811578169935,0.0022981854,0.0007125918240468747,0.0051277901007445075,0.0012819475021546736
Educacion_Cobertura_Neta_Transición.2,0.00229595946554827,0.004503496706617184,0.0010816957,0.0011629760146634137,0.00904412785057159,0.0022610319220212256
Educacion_Cobertura_Bruta_Transición.2,0.0029557829461648046,5.493962835069863e-05,0.00029112428,0.0012842683442024646,0.0045861151960004745,0.0011465287784015966
Educacion_Cobertura_Bruta_Primaria.2,0.0028148298495607785,0.0019084347960394625,0.0024666619,0.0017776356838439427,0.008967562185022607,0.002241890505977874
Educacion_Cobertura_Bruta_Secundaria.2,0.0004957264112811225,0.0011862039338837594,0.0013591751,0.0017489686904107232,0.00479007411135248,0.0011975185063235172
Educacion_Tamaño_Promedio_De_Grupo.2,2.928052195071406e-06,0.0001669295782849069,0.0016988597,0.0008908091522716001,0.00275952651721229,0.0006898816169086677
Educacion_Deserción_Media.2,0.0003848863112467499,0.0024185875034347893,0.00079302676,0.0014054427704187035,0.00500194334532077,0.0012504858138639796
Educacion_Aprobación_Media.2,4.9139242676145595e-05,0.0001941291668584263,0.00017758209,0.0010262024810023165,0.0014470529761351485,0.0003617632375343532
Educacion_Reprobación_Transición.2,0.00043560769551107345,0.0021429120770952888,0.00084704324,0.00044999437810280975,0.003875557387426754,0.0009688893294496346
Educacion_Reprobación_Primaria.2,0.0017713698557387195,0.0015098673292545772,0.0011675941,0.0005189522731996368,0.004967783564129521,0.0012419458687195958
Educacion_Reprobación_Media.2,4.26562853801698e-05,0.0009086546229237245,0.00048537267,0.000984633296700156,0.0024213168763958653,0.0006053292082236291
Educacion_Repitencia_Transición.2,8.599916937972841e-05,0.0019194331111589608,7.2055125e-05,0.0011773857387720567,0.003254873144512333,0.0008137182715088307
Educacion_Repitencia_Media.2,0.00036784009082716987,0.00045353699106596355,0.00034283384,0.0011293909793882036,0.0022936018999397444,0.0005734004646832303
Educacion_Cobertura_Neta.3,0.0033738391988609763,0.0006359112880192622,0.001101866,0.0015514261939987453,0.006663042696112084,0.0016657606441009855
Educacion_Cobertura_Neta_Transición.3,0.00041002405553933397,0.002414215662036371,0.002024027,0.0010181286093240841,0.005866395380166553,0.0014665988186927416
Educacion_Cobertura_Neta_Primaria.3,0.00567453549031698,0.0012189660754598232,0.005649224,0.0017993442229253156,0.014342069712385285,0.00358551736367896
Educacion_Cobertura_Neta_Secundaria.3,0.0025389422482814915,0.001598693608721463,0.0016639674,0.001471669916406967,0.0072732731583666985,0.001818318256923791
Educacion_Cobertura_Neta_Media.3,0.003774660220339408,0.0021102777706662997,0.000488478,0.0009293241571379343,0.00730274014003753,0.0018256850022091479
Educacion_Cobertura_Bruta_Transición.3,0.0006012598448726134,0.00024320945600678751,0.004191729,0.0014517662848251396,0.00648796436016271,0.0016219910609000059
Educacion_Deserción_Media.3,0.000205836451050431,0.00309560572997592,0.00028634098,0.0004699659833110549,0.004057749139772857,0.0010144372667178466
Educacion_Aprobación_Media.3,0.0012853002048299322,0.00021710458444271222,0.00014471672,0.002014656379251711,0.003661777884546586,0.0009154444546897825
Educacion_Reprobación_Transición.3,0.0003787988826107176,0.0006553845698141084,0.0,0.00027256921863233534,0.0013067526710571614,0.0003266881618950148
Educacion_Reprobación_Primaria.3,0.0013227145174764456,9.968536778348886e-05,0.0,0.0005784196207217788,0.002000819505981713,0.0005002048675087537
Educacion_Reprobación_Media.3,0.0046337153268971995,0.0030309343066899637,0.0003170482,0.0007516064264960577,0.008733304254202927,0.002183326024325123
Educacion_Repitencia.3,0.0005513694322257806,2.661814810989756e-05,0.0016273897,0.001047603628266107,0.0032529808994405393,0.0008132452102493813
Educacion_Repitencia_Transición.3,0.0007770156261540928,0.0034848036637854275,0.00039894672,0.000489170210635048,0.005149936222845489,0.0012874840325804498
Educacion_Repitencia_Primaria.3,0.00018569989464550245,0.0015992405992665342,0.00023710173,0.0008076047009907281,0.0028296469275395668,0.0007074117191755414
Educacion_Repitencia_Secundaria.3,0.00022093111248583017,0.0010198748273387123,0.0009922048,0.0009665823494126079,0.0031995930503697484,0.0007998982482214749
Educacion_Repitencia_Media.3,0.0013316896269870873,0.0036784495936231345,0.0016909451,0.0009255095055156605,0.007626593848516867,0.0019066484278743943
Educacion_Cobertura_Neta_Transición.4,0.004174458276482618,0.00017021061387150922,0.0014675016,0.0013372897955609953,0.007149460314127753,0.0017873650464201596
Educacion_Cobertura_Bruta_Transición.4,0.0012735855810257386,0.0017837937382944593,0.0026932217,0.0016288822295206645,0.007379483220347625,0.0018448707719419804
Educacion_Sedes_Conectadas_A_Internet.4,1.0853260192526556e-05,0.0020878900148623455,0.0015587553,0.0016186681468623179,0.005276166713543047,0.0013190416546878755
Educacion_Deserción_Media.4,7.95007342175783e-05,0.001459976731195454,0.00061474385,0.0009421856797153665,0.003096406999513268,0.0007741017359708147
Educacion_Aprobación_Media.4,5.174131265044519e-06,0.0020379240737982895,0.00011304702,0.000985774132468674,0.0031419193566448633,0.0007854798250492949
Educacion_Reprobación_Transición.4,0.00040877305175757893,0.002911971516057592,0.0021769893,0.0008821005090881221,0.006379834412470051,0.0015949585744625065
Educacion_Reprobación_Media.4,6.994854491831005e-05,0.0013823419351101562,0.00028586262,0.0006246121934514617,0.002362765298357992,0.0005906913139771451
Educacion_Repitencia.4,0.0033052311288023673,0.004358681931886379,0.0009832992,0.001369468051276753,0.01001668033380898,0.0025041700384623566
Educacion_Repitencia_Transición.4,8.814742801286692e-06,0.0008695428617242352,0.005520793,0.0008220059980954246,0.007221156746280777,0.0018052891541363912
Educacion_Repitencia_Primaria.4,0.0015843715993418656,0.0018067518654522575,0.00024703215,0.0021729197842407957,0.005811075397798456,0.0014527688233491871
Educacion_Repitencia_Secundaria.4,0.0007780367986604741,0.0019227526632070475,0.00024239806,0.001134675646695103,0.004077863170817858,0.001019465774388755
Educacion_Repitencia_Media.4,0.0010200560727462635,0.000903295039756489,0.00023547682,0.0009678217682369758,0.0031266497028663853,0.000781662411673259
Educacion_Tamaño_Promedio_De_Grupo.5,0.00022898698926668233,0.002679964603399055,0.0017835519,0.001545263766311652,0.006237767240067196,0.0015594417819998869
Educacion_Sedes_Conectadas_A_Internet.5,9.908853810187741e-05,0.0011953077240331933,0.0006809674,0.0012792947337524588,0.0032546584045855817,0.0008136645865281074
Educacion_Deserción_Media.5,3.900617344324068e-06,2.985292882027793e-05,0.0009731398,0.0013125788784430622,0.0023194721977306304,0.0005798680390147555
Educacion_Reprobación_Transición.5,0.0004873885724315597,0.001030280919196644,0.0020021903,0.0008350556028897305,0.004354915427377689,0.0010887288372843332
Educacion_Repitencia_Transición.5,0.0004636090483937181,0.000645388466786496,0.0011725468,0.0006306936057976207,0.002912237883950905,0.0007280594579074189
Educacion_Repitencia_Media.5,7.880532440643675e-05,0.00116730377951685,6.978276e-05,0.001004524772817663,0.0023204166403440933,0.0005801041496638793
Educacion_Tamaño_Promedio_De_Grupo.6,0.003910136855236534,0.00011949904580955803,0.00014350908,0.00213386735195747,0.0063070123346848205,0.001576753055343279
Educacion_Sedes_Conectadas_A_Internet.6,0.0016575294593455527,0.00016036518328001707,0.00017677656,0.002309515408712873,0.004304186615669236,0.0010760466345850683
Educacion_Deserción_Media.6,1.8409725458385009e-06,0.001772503671533237,0.0,0.0011515599114153474,0.002925904555494423,0.0007314761257319146
Educacion_Reprobación_Transición.6,0.000815595634270576,0.0014879122447008547,0.00049708475,0.0003581754589410628,0.003158768089172029,0.0007896920081054103
Educacion_Repitencia_Transición.6,0.0010405017829435352,0.001401207129729598,0.0017497119,0.0010517221848447803,0.0052431430236131015,0.0013107857323537149
Educacion_Repitencia_Media.6,0.0010228116626251535,0.0018280078832880573,0.0001026988,0.0007053841397372676,0.0036589024885984762,0.00091472560571567
Educacion_Cobertura_Neta_Transición.7,0.0008734236670824624,0.002518417395889363,0.003142674,0.001590371965006241,0.008124887015873317,0.0020312217174754247
Educacion_Cobertura_Bruta_Media.7,0.00044332092417923274,0.000758919493615191,0.0012505637,0.0019489816380821568,0.004401785710925189,0.0011004464079606903
Educacion_Deserción_Media.7,9.453514638929065e-05,0.001809587864347866,0.00072911556,0.0013902232631718293,0.004023461837353779,0.0010058654412670785
Educacion_Reprobación_Transición.7,0.001901468892041781,0.0013047893741608726,0.0007519735,0.001038269967979735,0.004996501713237257,0.0012491254058675425
Educacion_Repitencia_Transición.7,0.0010884334079282933,0.0009186091222177908,0.00014672076,0.0006321647272257942,0.002785928019503614,0.0006964819923629165
Educacion_Repitencia_Media.7,5.947162555488369e-05,0.0005891035392156496,0.0,0.0004095094691225029,0.001058084633893036,0.0002645211537208752
Educacion_Cobertura_Neta_Transición.8,0.0007952345753472676,0.0008398902737173227,0.001066613,0.00200303054410801,0.004704768404234746,0.001176192079927234
Educacion_Deserción_Media.8,3.915025558904022e-05,0.0001527586421769009,0.0001679678,0.0015894931049233593,0.001949369797967246,0.00048734244073622316
Educacion_Reprobación_Transición.8,0.0001855388188001882,0.0007007866780889768,0.0,0.00022870270878278892,0.001115028205671954,0.0002787570464098428
Educacion_Repitencia_Transición.8,0.003615160771484606,0.0008618925908856136,0.00086511817,0.0005857334897781192,0.005927905022771075,0.0014819762290676018
Educacion_Repitencia_Media.8,0.0005269324206118517,8.836595496257097e-05,0.0006105689,0.0009321562076957216,0.002158023493175995,0.0005395058636012429
Educacion_Cobertura_Neta_Transición.9,0.0018732433648334394,0.00017867257904505526,0.00023206651,0.0024357994930354924,0.0047197819449473,0.0011799454650379393
Educacion_Cobertura_Bruta_Transición.9,0.0033156835447493514,0.0006053947700929537,0.0013308747,0.001972525934031208,0.007224478992744903,0.001806119715737501
Educacion_Deserción_Transición.9,0.0004891858238765099,6.262186395316287e-05,0.001391769,0.0011778847382085545,0.0031214614636202076,0.0007803653518850175
Educacion_Deserción_Media.9,0.00017271012362822123,0.0012053071921574983,0.0011104984,0.0015323689279545308,0.004020884687917461,0.001005221153919574
Educacion_Aprobación_Media.9,9.187850046583096e-06,0.0005801730636766053,0.0015004588,0.0019045007448406184,0.003994320464385643,0.0009985800981559328
Educacion_Reprobación_Media.9,0.0006861997921618434,0.0007039450981364258,0.0035120433,0.0021167225265631166,0.007018910689937801,0.001754727640959035
Educacion_Repitencia_Transición.9,0.0009206543707850409,0.0014127112186488311,0.0024860937,0.0012479176927412282,0.006067376950442231,0.0015168442103589532
Educacion_Repitencia_Media.9,0.004957594773465985,0.0017401091843334078,0.0014101408,0.0023776309117568193,0.010485475641906345,0.002621368863381105
Educacion_Cobertura_Neta_Transición.10,3.0461843670713774e-05,0.00016813246227385663,0.0045090537,0.0013980184113317133,0.006105666375970313,0.0015264165665689969
Educacion_Cobertura_Bruta_Transición.10,0.0022904311954469966,0.002410487082121332,0.0001717438,0.0022293614761435534,0.0071020235527128606,0.0017755058562794986
Educacion_Deserción_Media.10,0.0003247377843069087,0.00218668303712488,0.0017338898,0.0011644506670690279,0.005409761291791184,0.0013524402986498701
Educacion_Aprobación_Media.10,0.00017501877427645188,0.0001200682602130892,0.0021060496,0.0012864797882814244,0.003687616386506689,0.0009219040800637548
Educacion_Reprobación_Transición.10,9.56475217134996e-07,0.0008589392731994397,0.00068414496,0.000756600569447806,0.0023006412827716993,0.0005751603103596016
Educacion_Reprobación_Media.10,0.0001656298400051575,0.0005087810753124702,0.0010050185,0.0009029753853858758,0.00258240477989427,0.0006456011833747045
Educacion_Repitencia_Transición.10,0.0002035796062252538,0.0009151475532087168,0.0035080218,0.0016716083915020274,0.006298357373135224,0.0015745893149947535
Educacion_Repitencia_Media.10,0.000279512818847003,0.0007801134015431572,0.00232213,0.001536520250415103,0.00491827637602911,0.0012295690719168544
Industria,0.0012298067055161118,0.0004597073370116399,0.0006952535,0.001274421066426166,0.003659188598492945,0.0009147971331880021
Lotes_Mean_Area,0.0024979977707401883,0.0007628278768767746,0.000106406915,0.0012436020336844694,0.004610834596011965,0.0011527086282934421
Lotes_Cat_Area_3_x,0.0014723669765319145,0.0019238624757317924,0.00010520556,0.0013570496725115561,0.004858484684296245,0.0012146211492521926
Lotes_Numero_Locales_promedio,8.191586838714252e-06,0.0014524597056286082,0.000906114,0.0012197677821034582,0.003586533075397855,0.0008966332527405616
Lotes_Cat_Tipo_uso_2,0.0016806346617381784,0.0004651626467135785,0.0017214314,0.000988507437952633,0.004855736131198804,0.0012139340109901774
Lotes_Cat_Tipo_uso_3,0.00044046148292299517,0.00023964936606831865,0.0029185172,0.0006389464189856578,0.0042375744850170335,0.001059393602221206
Lotes_Cat_Tipo_uso_4,0.0017889254597422777,0.0015097350345025956,0.0033388592,0.0004399090891464984,0.007077428767105166,0.0017693571599880424
Lotes_Cat_Tipo_uso_5,8.764376240728317e-05,0.001190347526828471,0.0012413698,0.00044082297770376246,0.0029601840219468435,0.0007400459921910535
Lotes_Cat_Tipo_uso_7,0.0014413295616158587,0.0006950574759271074,0.0,0.0008020315007900065,0.0029384185383329728,0.0007346046213853456
Lotes_Cat_Tipo_uso_8,0.0003534634215258279,0.0004921685473129718,0.0,3.0658854643193784e-05,0.0008762908234819935,0.00021907270193464087
Lotes_Cat_Tipo_uso_9,3.818471113214692e-06,0.0003662571971990677,0.00032649582,0.0003621697546916397,0.0010587412443588328,0.0002646853063343752
Lotes_Cat_Tipo_uso_10,0.00023511036343898387,0.0013532676617049799,0.0054900916,0.001020661045545279,0.008099130700015587,0.0020247826386266764
Lotes_Cat_Tipo_uso_11,0.0014295460207044695,0.0025445995527170837,0.00012393642,0.00021360038753344204,0.004311682381960051,0.0010779205761241048
Lotes_Cat_Tipo_uso_13,0.0006967958468497244,0.00045555367192792257,0.0,0.0002051536257791229,0.00135750314455677,0.00033937578004197133
Lotes_Cat_Tipo_uso_16,0.002667482215346765,0.0007671105127843406,0.00030438308,0.0004995053361914526,0.004238481144542408,0.0010596202670984773
Lotes_Cat_Tipo_uso_18,0.0001518092558223657,0.0010390448222250006,0.0,0.00021467864456019148,0.0014055327226075577,0.0003513831743389436
Lotes_Cat_Tipo_uso_20,0.0015323738858884887,0.0013078538853597518,0.0,0.0001028954689280672,0.002943123240176308,0.0007357807968250481
Lotes_Cat_Tipo_uso_21,0.0011275398281089576,0.0002999835765409817,0.0007668028,0.0006610372757882316,0.0028553634924333195,0.0007138408602834737
Lotes_Cat_Tipo_uso_23,0.0008154281034010416,0.00037225111371401334,0.0,0.0003184936138066008,0.0015061728309216558,0.00037654320096544336
Lotes_Cat_Tipo_uso_25,0.0004040414265189948,0.0007512044634584942,0.0,0.00010603563424681662,0.0012612815242243058,0.00031532037539103446
Lotes_Cat_Tipo_uso_26,0.0005459321587289188,0.000778149228411954,0.00037022578,0.0005875668997259552,0.0022818740686745037,0.0005704685069195957
Lotes_Cat_Tipo_uso_27,0.0010043013124389731,0.00010326571100960072,0.0,4.518753823431227e-05,0.0011527545616828862,0.00028818863524312805
Lotes_Cat_Tipo_uso_31,0.0026534034291511837,0.0005181028790552139,0.00022129246,0.0010770974773629176,0.0044698962447424434,0.0011174740411090858
Lotes_Cat_Tipo_uso_33,8.186458011841282e-05,0.001255128941270993,0.002820276,0.0004443900349661794,0.004601659513120402,0.0011504148576117613
Lotes_Cat_Tipo_uso_37,0.0012193860311271656,0.0009871442812690572,0.0,0.0003850017643594248,0.0025915320767556475,0.0006478830075490536
Lotes_Cat_Tipo_uso_38,8.163319518893985e-05,0.000343370393088241,0.00029972283,0.0009099402586275736,0.00163466667627272,0.0004086666617260797
Lotes_Cat_Tipo_uso_40,7.510765100208644e-05,0.0003167871611051828,0.006901028,0.0008247639389968763,0.008117686851505308,0.002029421676415762
Lotes_Cat_Tipo_uso_41,0.00012282586187152618,0.0015811203268477215,0.0,0.0001316952906674591,0.0018356414793867068,0.00045891036160189874
Lotes_Cat_Tipo_uso_42,0.004071893782499599,0.00427190298782888,0.00044833642,0.0011819325637920611,0.009974065751441656,0.002493516393061929
Lotes_Cat_Tipo_uso_43,7.324407338981378e-05,6.706721303163873e-05,0.0,0.00020116560197875743,0.0003414768884002099,8.53692205663101e-05
Lotes_Cat_Tipo_uso_47,0.0003004796524524513,0.0019061610506159138,0.0,0.0,0.002206640703068365,0.0005516601658559715
Lotes_Cat_Tipo_uso_48,0.0006240445722252198,0.0009146056240773259,0.0,0.0,0.0015386501963025457,0.0003846625421647939
Lotes_Cat_Tipo_uso_49,0.00011951152053822098,0.0020932048443609657,0.0007585246,4.9603210490308905e-05,0.003020844152057192,0.000755211024446186
Lotes_Cat_Tipo_uso_50,0.0005746381011581251,0.00022729181981327192,0.0,0.00017928305024073513,0.0009812129712121322,0.00024530323839591807
Lotes_Cat_Tipo_uso_51,0.0011016064538426533,0.0006410730096561525,0.0001830803,0.0002972435798546039,0.0022230033372900647,0.0005557508243379036
Lotes_Cat_Tipo_uso_52,0.004099676564480015,2.1790673244375735e-05,0.0,3.31339244764558e-05,0.0041546011622008465,0.0010386502718898335
Lotes_Cat_Tipo_uso_56,0.003006187715183925,0.0008826830034599986,0.0,3.099834730168893e-05,0.003919869065945613,0.0009799672488803237
Lotes_Cat_Tipo_uso_58,1.5235987374370569e-05,0.0009293524607182786,0.0,0.0,0.0009445884480926491,0.00023614710778054623
Lotes_Cat_Tipo_uso_60,5.942544378826641e-07,0.0008749550182336006,0.0,0.00011309623764136842,0.0009886455103128517,0.0002471613731377147
Lotes_Cat_Tipo_uso_62,0.00023577903449745264,0.0022368442442297215,0.0,0.00010239793605265047,0.002575021214779825,0.0006437552921292565
Lotes_Cat_Tipo_uso_63,0.0012453600082143303,0.0019008815839273614,0.0,0.0003767576327963805,0.0035229992249380723,0.0008807497904109781
Lotes_Cat_Tipo_uso_64,9.950735939876083e-05,0.0008353843559346331,0.0,0.0,0.000934891715333394,0.00023372292463428527
Lotes_Cat_Tipo_uso_66,0.0006777083311795319,7.822545455567067e-05,0.0,0.0,0.0007559337857352026,0.0001889834430385264
Lotes_Cat_Tipo_uso_70,1.848045442645087e-05,0.0011058414794082767,0.0,0.0003534665374568872,0.0014777884712916147,0.0003694471111854214
Lotes_Cat_Tipo_uso_72,0.00022652637461364813,0.00014704921238592336,0.0,0.00012574398168120352,0.000499319568680775,0.00012482988992750148
Lotes_Cat_Tipo_uso_83,0.001212665021454042,3.841267444693713e-05,0.0,0.0,0.0012510776959009792,0.00031276941835603326
Lotes_Cat_Tipo_uso_84,0.00012834524447850697,0.0005484205071118091,0.0,0.0,0.0006767657515903161,0.00016919143485788778
Lotes_Cat_Tipo_uso_85,0.002744540326814146,0.0008836004384829273,0.0,9.065704576321582e-05,0.003718797811060289,0.0009296994360621035
Lotes_Cat_Tipo_uso_86,0.0010817568853142936,0.00012464200891934256,0.0,3.0358233535484492e-05,0.0012367571277691206,0.0003091892763873894
Lotes_Cat_Tipo_uso_99,0.002023867350938724,0.00022321853907905816,0.0,0.00011574588446753964,0.002362831774485322,0.000590707933008679
Lotes_Cat_Tipificacion_1,0.00178841833255777,0.0001465491489074936,0.00047089884,0.0013123818379069752,0.0037182481611128023,0.0009295620235777005
Lotes_Cat_Tipificacion_5,1.1285504974578748e-05,6.576503063422984e-05,6.7740555e-05,0.0009677529858450735,0.0011125440765498342,0.0002781360141404703
Lotes_Cat_Tipificacion_6,0.00038265933220311586,0.0007483802362907897,0.0,0.0002056537164328589,0.0013366932849267644,0.0003341733152279374
Lotes_Cat_Area_Construida_0_y,0.00045212003191821945,0.0016051945298807993,0.003262065,0.001726931081306869,0.00704631052845397,0.0017615776004650107
Lotes_Cat_Area_0_y,0.000556827975011723,0.002255872764408962,0.0003961939,0.0011259553932163502,0.004334850040000376,0.0010837124905301286
Lotes_Cat_Area_1_y,0.0013922481464534084,0.0020565794346998245,0.00019839496,0.0010117817576980825,0.004659004301204948,0.0011647510543753338
Lotes_Cat_Area_2_y,0.0006385457826934125,0.0028678406483938624,0.0,0.0012282059607802828,0.004734592391867558,0.0011836480767014824
Lotes_Cat_Area_3_y,0.00031222329258507307,0.00044781087056105373,0.0011886441,0.0009796496107410966,0.0029283278654859126,0.0007320819532189027
Lotes_Cat_Habitacion_0,0.0006977814708852576,0.00015721613677579952,0.0,0.0003416195314946911,0.0011966171391557482,0.0002991542794143349
Lotes_Cat_Habitacion_1,8.150216987950244e-05,0.00032881893158350075,0.0,0.0003961619145459962,0.0008064830160089994,0.00020162075037993393
Lotes_Cat_Habitacion_2,0.0034654872617532135,0.0018243586458560306,0.0,0.0009669352165829022,0.0062567811241921465,0.0015641952529457238
Lotes_Cat_Habitacion_3,0.0005010277908848988,0.0008031742374311084,0.0015939118,0.0003229538560399798,0.0032210676718510043,0.0008052669034953357
Lotes_Cat_Habitacion_4,0.0013643261097589824,0.00023819495245713622,0.0027107815,0.0004398201917125775,0.00475312277974919,0.0011882806735886613
Lotes_Cat_Habitacion_6,4.610279878592346e-06,0.0005890037606999868,0.0001473015,0.0008005624578861696,0.001541477998429418,0.0003853694926838109
Lotes_Cat_Habitacion_7,0.004013643346168542,0.0012078300567326511,7.07107e-05,0.0010846881946421116,0.006376872300400772,0.001594218046458491
Lotes_Cat_Banos_1_x,0.0005488344275291131,0.0005374491495134312,0.0,0.00022006902984389085,0.0013063526068864352,0.00032658814585413015
Lotes_Cat_Banos_3_x,0.0037457168740692793,0.0009016214919339473,0.0,0.0002577109598110695,0.004905049325814296,0.0012262623094225604
Lotes_Cat_Banos_4_x,0.0037680803270220917,0.002560851521351058,0.005178011,0.00037849552201289343,0.011885438392894188,0.0029713595448401377
Lotes_Cat_Banos_5_x,0.00014627017706650213,0.0004506909253243828,0.006837013,0.0007143203959698938,0.00814829467593446,0.002037073632385575
Lotes_Cat_Banos_6_x,0.0008281430720947007,6.299242921132434e-05,0.00052174524,0.0003109190347281969,0.0017237997777470007,0.0004309499366943089
Lotes_Cat_Banos_7_x,0.001068077882123678,0.0011386643987888955,0.004236277,0.0006970976325545973,0.00714011710629821,0.001785029244504739
Lotes_Cat_Banos_8_x,0.0015209129167826053,0.0014725088005755479,0.00022036297,0.0005104527931300701,0.0037242374806280548,0.0009310593534296126
Lotes_Cat_Locales_2_x,0.00251869764306665,0.0006860970629559691,0.00024427733,0.0005551099895640736,0.004004182021278348,0.001001045487334816
Lotes_Cat_Locales_3_x,1.9675039877112385e-05,0.0008745109152173163,0.000937759,0.0011847800990443117,0.003016725057275047,0.0007541812507691506
Lotes_Cat_Locales_0_y,0.0009668314649440843,7.494901743198899e-05,0.0,0.0003151446955521244,0.0013569251779281977,0.00033923128838742424
Lotes_Cat_Locales_1_y,0.0003654054266265437,0.002556414622459084,0.002803181,0.0013594031958312125,0.007084404310163304,0.0017711010457212462
Lotes_Cat_Locales_2_y,0.00019576920303023172,0.0006714416023090867,0.001657943,0.0007012492902749554,0.0032264031040818287,0.0008066007615290777
Lotes_Cat_Locales_3_y,0.0004737826952470685,0.001209872006481672,0.0017711563,0.0012356531728229337,0.0046904642014193145,0.0011726160292876233
Ambiente_absorcion,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_acumulado,3.0243421362657955e-06,0.0007619781381318733,0.000502549,0.0016284998121263961,0.0028960512878223226,0.0007240128089479753
Ambiente_area_amenazada,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_area_bosque,0.0004632304990198345,0.00012975864641047368,0.00039711362,0.0014763507380723701,0.0024664535010122815,0.0006166133641750022
Ambiente_area_deforestada,0.0009376811485377945,0.0011069168660681528,0.0011963396,0.001695223287817304,0.004936160912455989,0.0012340402059432458
Ambiente_area_ecosistemas,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_area_humedales,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_area_manglares,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_area_no_amenazada,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente_area_paramos,0.0,0.0,0.0,0.0,0.0,0.0
